vrai_code;Pays;Lib;ExioCode;PaysLib;D01T02;D03;D05T06;D07T08;D09;D10T12;D13T15;D16;D17T18;D19;D20;D21;D22;D23;D24;D25;D26;D27;D28;D29;D30;D31T33;D35;D36T39;D41T43;D45T47;D49;D50;D51;D52;D53;D55T56;D58T60;D61;D62T63;D64T66;D68;D69T75;D77T82;D84;D85;D86T88;D90T93;D94T96;D97T98
i01.w.2;WE;Manure treatment (biogas), storage and land application;i01.w.2;WE.Manure treatment (biogas), storage and land application;1;;0;0;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i02;WE;Forestry, logging and related service activities (02);i02;WE.Forestry, logging and related service activities (02);1;;0;0;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i05;WE;"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)";i05;"WE.Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)";0;1;0;0;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i10;WE;"Mining of coal and lignite; extraction of peat (10)";i10;"WE.Mining of coal and lignite; extraction of peat (10)";0;;1;0;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i11.a;WE;Extraction of crude petroleum and services related to crude oil extraction, excluding surveying;i11.a;WE.Extraction of crude petroleum and services related to crude oil extraction, excluding surveying;0;;1;0;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i11.b;WE;Extraction of natural gas and services related to natural gas extraction, excluding surveying;i11.b;WE.Extraction of natural gas and services related to natural gas extraction, excluding surveying;0;;1;0;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i11.c;WE;Extraction, liquefaction, and regasification of other petroleum and gaseous materials;i11.c;WE.Extraction, liquefaction, and regasification of other petroleum and gaseous materials;0;;1;0;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i12;WE;Mining of uranium and thorium ores (12);i12;WE.Mining of uranium and thorium ores (12);0;;0;1;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i13.1;WE;Mining of iron ores;i13.1;WE.Mining of iron ores;0;;0;1;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i13.20.11;WE;Mining of copper ores and concentrates;i13.20.11;WE.Mining of copper ores and concentrates;0;;0;1;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i13.20.12;WE;Mining of nickel ores and concentrates;i13.20.12;WE.Mining of nickel ores and concentrates;0;;0;1;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i13.20.13;WE;Mining of aluminium ores and concentrates;i13.20.13;WE.Mining of aluminium ores and concentrates;0;;0;1;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i13.20.14;WE;Mining of precious metal ores and concentrates;i13.20.14;WE.Mining of precious metal ores and concentrates;0;;0;1;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i13.20.15;WE;Mining of lead, zinc and tin ores and concentrates;i13.20.15;WE.Mining of lead, zinc and tin ores and concentrates;0;;0;1;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i13.20.16;WE;Mining of other non-ferrous metal ores and concentrates;i13.20.16;WE.Mining of other non-ferrous metal ores and concentrates;0;;0;1;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i14.1;WE;Quarrying of stone;i14.1;WE.Quarrying of stone;0;;0;1;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i14.2;WE;Quarrying of sand and clay;i14.2;WE.Quarrying of sand and clay;0;;0;1;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i14.3;WE;Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.;i14.3;WE.Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.;0;;0;1;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i15.a;WE;Processing of meat cattle;i15.a;WE.Processing of meat cattle;0;;0;0;0;1;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i15.b;WE;Processing of meat pigs;i15.b;WE.Processing of meat pigs;0;;0;0;0;1;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i15.c;WE;Processing of meat poultry;i15.c;WE.Processing of meat poultry;0;;0;0;0;1;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i15.d;WE;Production of meat products nec;i15.d;WE.Production of meat products nec;0;;0;0;0;1;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i15.e;WE;Processing vegetable oils and fats;i15.e;WE.Processing vegetable oils and fats;0;;0;0;0;1;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i15.f;WE;Processing of dairy products;i15.f;WE.Processing of dairy products;0;;0;0;0;1;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i15.g;WE;Processed rice;i15.g;WE.Processed rice;0;;0;0;0;1;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i15.h;WE;Sugar refining;i15.h;WE.Sugar refining;0;;0;0;0;1;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i15.i;WE;Processing of Food products nec;i15.i;WE.Processing of Food products nec;0;;0;0;0;1;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i15.j;WE;Manufacture of beverages;i15.j;WE.Manufacture of beverages;0;;0;0;0;1;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i15.k;WE;Manufacture of fish products;i15.k;WE.Manufacture of fish products;0;;0;0;0;1;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i16;WE;Manufacture of tobacco products (16);i16;WE.Manufacture of tobacco products (16);0;;0;0;0;1;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i17;WE;Manufacture of textiles (17);i17;WE.Manufacture of textiles (17);0;;0;0;0;;1;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i18;WE;"Manufacture of wearing apparel; dressing and dyeing of fur (18)";i18;"WE.Manufacture of wearing apparel; dressing and dyeing of fur (18)";0;;0;0;0;;1;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i19;WE;"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)";i19;"WE.Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)";0;;0;0;0;;1;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i20;WE;"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)";i20;"WE.Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)";0;;0;0;0;;;1;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i20.w;WE;Re-processing of secondary wood material into new wood material;i20.w;WE.Re-processing of secondary wood material into new wood material;0;;0;0;0;;;1;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i21.1;WE;Pulp;i21.1;WE.Pulp;0;;0;0;0;;;;1;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i21.w.1;WE;Re-processing of secondary paper into new pulp;i21.w.1;WE.Re-processing of secondary paper into new pulp;0;;0;0;0;;;;1;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i21.2;WE;Paper;i21.2;WE.Paper;0;;0;0;0;;;;1;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i22;WE;Publishing, printing and reproduction of recorded media (22);i22;WE.Publishing, printing and reproduction of recorded media (22);0;;0;0;0;;;;1;;;;;;;;;;;;;0;;0;;0;;;;;;;1;;;0;;0;0;;;0;0;0;0
i23.1;WE;Manufacture of coke oven products;i23.1;WE.Manufacture of coke oven products;0;;0;0;0;;;;0;1;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i23.2;WE;Petroleum Refinery;i23.2;WE.Petroleum Refinery;0;;0;0;0;;;;0;1;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i23.3;WE;Processing of nuclear fuel;i23.3;WE.Processing of nuclear fuel;0;;0;0;0;;;;0;1;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i24.a;WE;Plastics, basic;i24.1;WE.Plastics, basic;0;;0;0;0;;;;0;;1;1;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i24.a.w;WE;Re-processing of secondary plastic into new plastic;i24.1.w;WE.Re-processing of secondary plastic into new plastic;0;;0;0;0;;;;0;;1;1;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i24.b;WE;N-fertiliser;i24.2;WE.N-fertiliser;0;;0;0;0;;;;0;;1;1;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i24.c;WE;P- and other fertiliser;i24.3;WE.P- and other fertiliser;0;;0;0;0;;;;0;;1;1;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i24.d;WE;Chemicals nec;i24.4;WE.Chemicals nec;0;;0;0;0;;;;0;;1;1;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i25;WE;Manufacture of rubber and plastic products (25);i25;WE.Manufacture of rubber and plastic products (25);0;;0;0;0;;;;0;;;;1;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i26.a;WE;Manufacture of glass and glass products;i26.a;WE.Manufacture of glass and glass products;0;;0;0;0;;;;0;;;;;1;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i26.a.w;WE;Re-processing of secondary glass into new glass;i26.a.w;WE.Re-processing of secondary glass into new glass;0;;0;0;0;;;;0;;;;;1;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i26.b;WE;Manufacture of ceramic goods;i26.b;WE.Manufacture of ceramic goods;0;;0;0;0;;;;0;;;;;1;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i26.c;WE;Manufacture of bricks, tiles and construction products, in baked clay;i26.c;WE.Manufacture of bricks, tiles and construction products, in baked clay;0;;0;0;0;;;;0;;;;;1;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i26.d;WE;Manufacture of cement, lime and plaster;i26.d;WE.Manufacture of cement, lime and plaster;0;;0;0;0;;;;0;;;;;1;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i26.d.w;WE;Re-processing of ash into clinker;i26.d.w;WE.Re-processing of ash into clinker;0;;0;0;0;;;;0;;;;;1;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i26.e;WE;Manufacture of other non-metallic mineral products n.e.c.;i26.e;WE.Manufacture of other non-metallic mineral products n.e.c.;0;;0;0;0;;;;0;;;;;1;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i27.a;WE;Manufacture of basic iron and steel and of ferro-alloys and first products thereof;i27.a;WE.Manufacture of basic iron and steel and of ferro-alloys and first products thereof;0;;0;0;0;;;;0;;;;;;1;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i27.a.w;WE;Re-processing of secondary steel into new steel;i27.a.w;WE.Re-processing of secondary steel into new steel;0;;0;0;0;;;;0;;;;;;1;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i27.41;WE;Precious metals production;i27.41;WE.Precious metals production;0;;0;0;0;;;;0;;;;;;1;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i27.41.w;WE;Re-processing of secondary preciuos metals into new preciuos metals;i27.41.w;WE.Re-processing of secondary preciuos metals into new preciuos metals;0;;0;0;0;;;;0;;;;;;1;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i27.42;WE;Aluminium production;i27.42;WE.Aluminium production;0;;0;0;0;;;;0;;;;;;1;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i27.42.w;WE;Re-processing of secondary aluminium into new aluminium;i27.42.w;WE.Re-processing of secondary aluminium into new aluminium;0;;0;0;0;;;;0;;;;;;1;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i27.43;WE;Lead, zinc and tin production;i27.43;WE.Lead, zinc and tin production;0;;0;0;0;;;;0;;;;;;1;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i27.43.w;WE;Re-processing of secondary lead into new lead, zinc and tin;i27.43.w;WE.Re-processing of secondary lead into new lead, zinc and tin;0;;0;0;0;;;;0;;;;;;1;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i27.44;WE;Copper production;i27.44;WE.Copper production;0;;0;0;0;;;;0;;;;;;1;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i27.44.w;WE;Re-processing of secondary copper into new copper;i27.44.w;WE.Re-processing of secondary copper into new copper;0;;0;0;0;;;;0;;;;;;1;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i27.45;WE;Other non-ferrous metal production;i27.45;WE.Other non-ferrous metal production;0;;0;0;0;;;;0;;;;;;1;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i27.45.w;WE;Re-processing of secondary other non-ferrous metals into new other non-ferrous metals;i27.45.w;WE.Re-processing of secondary other non-ferrous metals into new other non-ferrous metals;0;;0;0;0;;;;0;;;;;;1;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i27.5;WE;Casting of metals;i27.5;WE.Casting of metals;0;;0;0;0;;;;0;;;;;;1;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i28;WE;Manufacture of fabricated metal products, except machinery and equipment (28);i28;WE.Manufacture of fabricated metal products, except machinery and equipment (28);0;;0;0;0;;;;0;;;;;;;1;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i29;WE;Manufacture of machinery and equipment n.e.c. (29);i29;WE.Manufacture of machinery and equipment n.e.c. (29);0;;0;0;0;;;;0;;;;;;;;;;1;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i30;WE;Manufacture of office machinery and computers (30);i30;WE.Manufacture of office machinery and computers (30);0;;0;0;0;;;;0;;;;;;;;1;1;;;;1;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;1;0
i31;WE;Manufacture of electrical machinery and apparatus n.e.c. (31);i31;WE.Manufacture of electrical machinery and apparatus n.e.c. (31);0;;0;0;0;;;;0;;;;;;;;1;1;;;;1;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;1;0
i32;WE;Manufacture of radio, television and communication equipment and apparatus (32);i32;WE.Manufacture of radio, television and communication equipment and apparatus (32);0;;0;0;0;;;;0;;;;;;;;1;1;;;;1;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;1;0
i33;WE;Manufacture of medical, precision and optical instruments, watches and clocks (33);i33;WE.Manufacture of medical, precision and optical instruments, watches and clocks (33);0;;0;0;0;;;;0;;;;;;;;1;1;;;;1;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;1;0
i34;WE;Manufacture of motor vehicles, trailers and semi-trailers (34);i34;WE.Manufacture of motor vehicles, trailers and semi-trailers (34);0;;0;0;0;;;;0;;;;;;;;;;;1;;1;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i35;WE;Manufacture of other transport equipment (35);i35;WE.Manufacture of other transport equipment (35);0;;0;0;0;;;;0;;;;;;;;;;;;1;0;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i36;WE;"Manufacture of furniture; manufacturing n.e.c. (36)";i36;"WE.Manufacture of furniture; manufacturing n.e.c. (36)";0;;0;0;0;;;;0;;;;;;;;1;1;;;;1;;0;;0;;;;;;;0;;;0;;0;0;;;0;0;1;0
i37;WE;Recycling of waste and scrap;i37;WE.Recycling of waste and scrap;0;;0;0;0;;;;0;;;;;;;;;;;;;0;;1;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i37.w.1;WE;Recycling of bottles by direct reuse;i37.w.1;WE.Recycling of bottles by direct reuse;0;;0;0;0;;;;0;;;;;;;;;;;;;0;;1;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i40.11.a;WE;Production of electricity by coal;i40.11.a;WE.Production of electricity by coal;0;;0;0;0;;;;0;;;;;;;;;;;;;0;1;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i40.11.b;WE;Production of electricity by gas;i40.11.b;WE.Production of electricity by gas;0;;0;0;0;;;;0;;;;;;;;;;;;;0;1;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i40.11.c;WE;Production of electricity by nuclear;i40.11.c;WE.Production of electricity by nuclear;0;;0;0;0;;;;0;;;;;;;;;;;;;0;1;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i40.11.d;WE;Production of electricity by hydro;i40.11.d;WE.Production of electricity by hydro;0;;0;0;0;;;;0;;;;;;;;;;;;;0;1;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i40.11.e;WE;Production of electricity by wind;i40.11.e;WE.Production of electricity by wind;0;;0;0;0;;;;0;;;;;;;;;;;;;0;1;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i40.11.f;WE;Production of electricity by petroleum and other oil derivatives;i40.11.f;WE.Production of electricity by petroleum and other oil derivatives;0;;0;0;0;;;;0;;;;;;;;;;;;;0;1;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i40.11.g;WE;Production of electricity by biomass and waste;i40.11.g;WE.Production of electricity by biomass and waste;0;;0;0;0;;;;0;;;;;;;;;;;;;0;1;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i40.11.h;WE;Production of electricity by solar photovoltaic;i40.11.h;WE.Production of electricity by solar photovoltaic;0;;0;0;0;;;;0;;;;;;;;;;;;;0;1;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i40.11.i;WE;Production of electricity by solar thermal;i40.11.i;WE.Production of electricity by solar thermal;0;;0;0;0;;;;0;;;;;;;;;;;;;0;1;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i40.11.j;WE;Production of electricity by tide, wave, ocean;i40.11.j;WE.Production of electricity by tide, wave, ocean;0;;0;0;0;;;;0;;;;;;;;;;;;;0;1;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i40.11.k;WE;Production of electricity by Geothermal;i40.11.k;WE.Production of electricity by Geothermal;0;;0;0;0;;;;0;;;;;;;;;;;;;0;1;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i40.11.l;WE;Production of electricity nec;i40.11.l;WE.Production of electricity nec;0;;0;0;0;;;;0;;;;;;;;;;;;;0;1;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i40.12;WE;Transmission of electricity;i40.12;WE.Transmission of electricity;0;;0;0;0;;;;0;;;;;;;;;;;;;0;1;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i40.13;WE;Distribution and trade of electricity;i40.13;WE.Distribution and trade of electricity;0;;0;0;0;;;;0;;;;;;;;;;;;;0;1;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i40.2;WE;"Manufacture of gas; distribution of gaseous fuels through mains";i40.2;"WE.Manufacture of gas; distribution of gaseous fuels through mains";0;;0;0;0;;;;0;;;;;;;;;;;;;0;1;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i40.3;WE;Steam and hot water supply;i40.3;WE.Steam and hot water supply;0;;0;0;0;;;;0;;;;;;;;;;;;;0;1;0;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i41;WE;Collection, purification and distribution of water (41);i41;WE.Collection, purification and distribution of water (41);0;;0;0;0;;;;0;;;;;;;;;;;;;0;;1;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i45;WE;Construction (45);i45;WE.Construction (45);0;;0;0;0;;;;0;;;;;;;;;;;;;0;;0;1;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i45.w;WE;Re-processing of secondary construction material into aggregates;i45.w;WE.Re-processing of secondary construction material into aggregates;0;;0;0;0;;;;0;;;;;;;;;;;;;0;;0;1;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i50.a;WE;Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries;i50.a;WE.Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries;0;;0;0;0;;;;0;;;;;;;;;;;;;0;;0;;1;;;;;;;0;;;0;;0;0;;;0;0;0;0
i50.b;WE;Retail sale of automotive fuel;i50.b;WE.Retail sale of automotive fuel;0;;0;0;0;;;;0;;;;;;;;;;;;;0;;0;;1;;;;;;;0;;;0;;0;0;;;0;0;0;0
i51;WE;Wholesale trade and commission trade, except of motor vehicles and motorcycles (51);i51;WE.Wholesale trade and commission trade, except of motor vehicles and motorcycles (51);0;;0;0;0;;;;0;;;;;;;;;;;;;0;;0;;1;;;;;;;0;;;0;;0;0;;;0;0;0;0
i52;WE;"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)";i52;"WE.Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)";0;;0;0;0;;;;0;;;;;;;;;;;;;0;;0;;1;;;;;;;0;;;0;;0;0;;;0;0;0;0
i55;WE;Hotels and restaurants (55);i55;WE.Hotels and restaurants (55);0;;0;0;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;1;0;;;0;;0;0;;;0;0;0;0
i60.1;WE;Transport via railways;i60.1;WE.Transport via railways;0;;0;0;0;;;;0;;;;;;;;;;;;;0;;0;;0;1;;;;;;0;;;0;;0;0;;;0;0;0;0
i60.2;WE;Other land transport;i60.2;WE.Other land transport;0;;0;0;0;;;;0;;;;;;;;;;;;;0;;0;;0;1;;;;;;0;;;0;;0;0;;;0;0;0;0
i60.3;WE;Transport via pipelines;i60.3;WE.Transport via pipelines;0;;0;0;0;;;;0;;;;;;;;;;;;;0;;0;;0;1;;;;;;0;;;0;;0;0;;;0;0;0;0
i61.1;WE;Sea and coastal water transport;i61.1;WE.Sea and coastal water transport;0;;0;0;0;;;;0;;;;;;;;;;;;;0;;0;;0;;1;;;;;0;;;0;;0;0;;;0;0;0;0
i61.2;WE;Inland water transport;i61.2;WE.Inland water transport;0;;0;0;0;;;;0;;;;;;;;;;;;;0;;0;;0;;1;;;;;0;;;0;;0;0;;;0;0;0;0
i62;WE;Air transport (62);i62;WE.Air transport (62);0;;0;0;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;1;;;;0;;;0;;0;0;;;0;0;0;0
i63;WE;"Supporting and auxiliary transport activities; activities of travel agencies (63)";i63;"WE.Supporting and auxiliary transport activities; activities of travel agencies (63)";0;;0;0;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;1;;;0;;;0;;0;1;;;0;0;0;0
i64;WE;Post and telecommunications (64);i64;WE.Post and telecommunications (64);0;;0;0;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;;1;;0;1;;0;;0;0;;;0;0;0;0
i65;WE;Financial intermediation, except insurance and pension funding (65);i65;WE.Financial intermediation, except insurance and pension funding (65);0;;0;0;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;1;;0;0;;;0;0;0;0
i66;WE;Insurance and pension funding, except compulsory social security (66);i66;WE.Insurance and pension funding, except compulsory social security (66);0;;0;0;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;1;;0;0;;;0;0;0;0
i67;WE;Activities auxiliary to financial intermediation (67);i67;WE.Activities auxiliary to financial intermediation (67);0;;0;0;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;1;;0;0;;;0;0;0;0
i70;WE;Real estate activities (70);i70;WE.Real estate activities (70);0;;0;0;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;1;0;0;;;0;0;0;0
i71;WE;Renting of machinery and equipment without operator and of personal and household goods (71);i71;WE.Renting of machinery and equipment without operator and of personal and household goods (71);0;;0;0;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;1;;;0;0;0;0
i72;WE;Computer and related activities (72);i72;WE.Computer and related activities (72);0;;0;0;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;1;0;;0;0;;;0;0;0;0
i73;WE;Research and development (73);i73;WE.Research and development (73);0;;0;0;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;1;0;;;0;0;0;0
i74;WE;Other business activities (74);i74;WE.Other business activities (74);0;;0;0;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;1;1;;;0;0;0;0
i75;WE;"Public administration and defence; compulsory social security (75)";i75;"WE.Public administration and defence; compulsory social security (75)";0;;0;0;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;1;;0;0;0;0
i80;WE;Education (80);i80;WE.Education (80);0;;0;0;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;1;0;0;0;0
i85;WE;Health and social work (85);i85;WE.Health and social work (85);0;;0;0;0;;;;0;;;;;;;;;;;;;0;;0;;0;;;;;;;0;;;0;;0;0;;;1;0;0;0
i90.1.a;WE;Incineration of waste: Food;i90.1.a;WE.Incineration of waste: Food;0;;0;0;0;;;;0;;;;;;;;;;;;;0;;1;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i90.1.b;WE;Incineration of waste: Paper;i90.1.b;WE.Incineration of waste: Paper;0;;0;0;0;;;;0;;;;;;;;;;;;;0;;1;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
i90.1.c;WE;Incineration of waste: Plastic;i90.1.c;WE.Incineration of waste: Plastic;0;;0;0;0;;;;0;;;;;;;;;;;;;0;;1;;0;;;;;;;0;;;0;;0;0;;;0;0;0;0
